Name	AccessionID	Date	Continent	Location	Region	Location_with_Region
hCoV-19/Europe/Germany/Bavaria/EPI_ISL_16139890/2021-03-23	EPI_ISL_16139890	2021/03/23	Europe	Germany	Bavaria	Germany
hCoV-19/Europe/Germany/Bavaria/EPI_ISL_16139893/2021-03-23	EPI_ISL_16139893	2021/03/23	Europe	Germany	Bavaria	Germany
hCoV-19/Europe/Germany/Baden-Wurttemberg/EPI_ISL_16140072/2021-03-17	EPI_ISL_16140072	2021/03/17	Europe	Germany	Baden-Wurttemberg	Germany
hCoV-19/Europe/Germany/Baden-Wurttemberg/EPI_ISL_16140073/2021-03-17	EPI_ISL_16140073	2021/03/17	Europe	Germany	Baden-Wurttemberg	Germany
hCoV-19/Europe/Germany/Baden-Wurttemberg/EPI_ISL_16140077/2021-03-15	EPI_ISL_16140077	2021/03/15	Europe	Germany	Baden-Wurttemberg	Germany
hCoV-19/Europe/Germany/Baden-Wurttemberg/EPI_ISL_16140098/2021-03-08	EPI_ISL_16140098	2021/03/08	Europe	Germany	Baden-Wurttemberg	Germany
hCoV-19/Europe/Germany/Baden-Wurttemberg/EPI_ISL_16140102/2021-03-10	EPI_ISL_16140102	2021/03/10	Europe	Germany	Baden-Wurttemberg	Germany
hCoV-19/Europe/Germany/Baden-Wurttemberg/EPI_ISL_16140103/2021-03-09	EPI_ISL_16140103	2021/03/09	Europe	Germany	Baden-Wurttemberg	Germany
hCoV-19/Europe/Germany/Baden-Wurttemberg/EPI_ISL_16140104/2021-03-12	EPI_ISL_16140104	2021/03/12	Europe	Germany	Baden-Wurttemberg	Germany
hCoV-19/Europe/Germany/Baden-Wurttemberg/EPI_ISL_16140105/2021-03-09	EPI_ISL_16140105	2021/03/09	Europe	Germany	Baden-Wurttemberg	Germany
hCoV-19/Europe/Germany/Baden-Wurttemberg/EPI_ISL_16140108/2021-03-08	EPI_ISL_16140108	2021/03/08	Europe	Germany	Baden-Wurttemberg	Germany
hCoV-19/Europe/Germany/Baden-Wurttemberg/EPI_ISL_16140198/2021-03-25	EPI_ISL_16140198	2021/03/25	Europe	Germany	Baden-Wurttemberg	Germany
hCoV-19/Europe/Germany/NorthRhine-Westphalia/EPI_ISL_16140216/2021-03-31	EPI_ISL_16140216	2021/03/31	Europe	Germany	NorthRhine-Westphalia	Germany
hCoV-19/Europe/Germany/Saxony/EPI_ISL_16140551/2021-04-14	EPI_ISL_16140551	2021/04/14	Europe	Germany	Saxony	Germany
hCoV-19/Europe/Germany/Baden-Wurttemberg/EPI_ISL_16140664/2021-04-05	EPI_ISL_16140664	2021/04/05	Europe	Germany	Baden-Wurttemberg	Germany
hCoV-19/Europe/Germany/Bavaria/EPI_ISL_16140743/2021-04-08	EPI_ISL_16140743	2021/04/08	Europe	Germany	Bavaria	Germany
hCoV-19/Europe/Germany/Bremen/EPI_ISL_16140746/2021-04-16	EPI_ISL_16140746	2021/04/16	Europe	Germany	Bremen	Germany
hCoV-19/Europe/Germany/Rhineland-Palatinate/EPI_ISL_16140749/2021-04-18	EPI_ISL_16140749	2021/04/18	Europe	Germany	Rhineland-Palatinate	Germany
hCoV-19/Europe/Germany/NorthRhine-Westphalia/EPI_ISL_16140782/2021-04-21	EPI_ISL_16140782	2021/04/21	Europe	Germany	NorthRhine-Westphalia	Germany
hCoV-19/Europe/Germany/NorthRhine-Westphalia/EPI_ISL_16140783/2021-04-21	EPI_ISL_16140783	2021/04/21	Europe	Germany	NorthRhine-Westphalia	Germany
hCoV-19/Europe/Germany/Thuringia/EPI_ISL_16142296/2021-02-04	EPI_ISL_16142296	2021/02/04	Europe	Germany	Thuringia	Germany
hCoV-19/Europe/Germany/NorthRhine-Westphalia/EPI_ISL_16144651/2021-02-16	EPI_ISL_16144651	2021/02/16	Europe	Germany	NorthRhine-Westphalia	Germany
hCoV-19/NorthAmerica/USA/California/EPI_ISL_1614486/2021-04-03	EPI_ISL_1614486	2021/04/03	NorthAmerica	USA	California	USA
hCoV-19/NorthAmerica/USA/California/EPI_ISL_1614492/2021-04-03	EPI_ISL_1614492	2021/04/03	NorthAmerica	USA	California	USA
hCoV-19/Europe/Germany/Bavaria/EPI_ISL_16146903/2021-03-30	EPI_ISL_16146903	2021/03/30	Europe	Germany	Bavaria	Germany
hCoV-19/Europe/Germany/Baden-Wurttemberg/EPI_ISL_16147089/2021-03-29	EPI_ISL_16147089	2021/03/29	Europe	Germany	Baden-Wurttemberg	Germany
hCoV-19/NorthAmerica/USA/California/EPI_ISL_1614778/2021-04-05	EPI_ISL_1614778	2021/04/05	NorthAmerica	USA	California	USA
hCoV-19/NorthAmerica/USA/California/EPI_ISL_1614805/2021-04-05	EPI_ISL_1614805	2021/04/05	NorthAmerica	USA	California	USA
hCoV-19/Europe/France/Provence-Alpes-CotedAzur/Marseille/EPI_ISL_1614892/2021-03-29	EPI_ISL_1614892	2021/03/29	Europe	France	Provence-Alpes-CotedAzur	France
hCoV-19/NorthAmerica/USA/Pennsylvania/EPI_ISL_1614933/2021-03-27	EPI_ISL_1614933	2021/03/27	NorthAmerica	USA	Pennsylvania	USA
hCoV-19/NorthAmerica/USA/NorthCarolina/EPI_ISL_1615152/2021-03-27	EPI_ISL_1615152	2021/03/27	NorthAmerica	USA	NorthCarolina	USA
hCoV-19/NorthAmerica/USA/NorthCarolina/EPI_ISL_1615174/2021-03-26	EPI_ISL_1615174	2021/03/26	NorthAmerica	USA	NorthCarolina	USA
hCoV-19/NorthAmerica/USA/Pennsylvania/EPI_ISL_1615301/2021-03-27	EPI_ISL_1615301	2021/03/27	NorthAmerica	USA	Pennsylvania	USA
hCoV-19/Oceania/Australia/NewSouthWales/Sydney/EPI_ISL_1615591/2021-04-13	EPI_ISL_1615591	2021/04/13	Oceania	Australia	NewSouthWales	Australia
hCoV-19/Oceania/Australia/NewSouthWales/Sydney/EPI_ISL_1615592/2021-04-13	EPI_ISL_1615592	2021/04/13	Oceania	Australia	NewSouthWales	Australia
hCoV-19/Asia/Bangladesh/Dhaka/Cantonment/EPI_ISL_1615663/2021-04-06	EPI_ISL_1615663	2021/04/06	Asia	Bangladesh	Dhaka	Bangladesh
hCoV-19/Europe/Belgium/Hainaut/EPI_ISL_1615665/2021-03-29	EPI_ISL_1615665	2021/03/29	Europe	Belgium	Hainaut	Belgium
hCoV-19/Europe/UnitedKingdom/England/EPI_ISL_1615702/2021-04-11	EPI_ISL_1615702	2021/04/11	Europe	UnitedKingdom	England	UnitedKingdom
hCoV-19/Europe/UnitedKingdom/England/EPI_ISL_1615734/2021-04-08	EPI_ISL_1615734	2021/04/08	Europe	UnitedKingdom	England	UnitedKingdom
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_16157459/2021-01-06	EPI_ISL_16157459	2021/01/06	Africa	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Europe/UnitedKingdom/England/EPI_ISL_1615786/2021-04-07	EPI_ISL_1615786	2021/04/07	Europe	UnitedKingdom	England	UnitedKingdom
hCoV-19/Europe/UnitedKingdom/England/EPI_ISL_1615787/2021-04-08	EPI_ISL_1615787	2021/04/08	Europe	UnitedKingdom	England	UnitedKingdom
hCoV-19/Europe/UnitedKingdom/England/EPI_ISL_1615906/2021-04-07	EPI_ISL_1615906	2021/04/07	Europe	UnitedKingdom	England	UnitedKingdom
hCoV-19/Europe/UnitedKingdom/England/EPI_ISL_1615910/2021-04-08	EPI_ISL_1615910	2021/04/08	Europe	UnitedKingdom	England	UnitedKingdom
hCoV-19/Europe/UnitedKingdom/England/EPI_ISL_1615922/2021-04-07	EPI_ISL_1615922	2021/04/07	Europe	UnitedKingdom	England	UnitedKingdom
hCoV-19/Asia/Bangladesh/Dhaka/Cantonment/EPI_ISL_1616000/2021-04-06	EPI_ISL_1616000	2021/04/06	Asia	Bangladesh	Dhaka	Bangladesh
hCoV-19/Asia/Bangladesh/Dhaka/Cantonment/EPI_ISL_1616608/2021-04-06	EPI_ISL_1616608	2021/04/06	Asia	Bangladesh	Dhaka	Bangladesh
hCoV-19/Europe/Belgium/Wilrijk/EPI_ISL_1616611/2021-03-28	EPI_ISL_1616611	2021/03/28	Europe	Belgium	Wilrijk	Belgium
hCoV-19/Asia/Bangladesh/Dhaka/Cantonment/EPI_ISL_1616615/2021-04-06	EPI_ISL_1616615	2021/04/06	Asia	Bangladesh	Dhaka	Bangladesh
hCoV-19/Asia/Bangladesh/Dhaka/Cantonment/EPI_ISL_1616616/2021-04-06	EPI_ISL_1616616	2021/04/06	Asia	Bangladesh	Dhaka	Bangladesh
hCoV-19/NorthAmerica/USA/Washington/EPI_ISL_1616665/2021-03-31	EPI_ISL_1616665	2021/03/31	NorthAmerica	USA	Washington	USA
hCoV-19/NorthAmerica/USA/Washington/EPI_ISL_1616696/2021-03-29	EPI_ISL_1616696	2021/03/29	NorthAmerica	USA	Washington	USA
hCoV-19/Asia/Bangladesh/Dhaka/Cantonment/EPI_ISL_1616835/2021-04-06	EPI_ISL_1616835	2021/04/06	Asia	Bangladesh	Dhaka	Bangladesh
hCoV-19/Asia/Bangladesh/Dhaka/Cantonment/EPI_ISL_1616836/2021-04-07	EPI_ISL_1616836	2021/04/07	Asia	Bangladesh	Dhaka	Bangladesh
hCoV-19/Asia/Bangladesh/Dhaka/Cantonment/EPI_ISL_1616838/2021-04-06	EPI_ISL_1616838	2021/04/06	Asia	Bangladesh	Dhaka	Bangladesh
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1617481/2021-02-02	EPI_ISL_1617481	2021/02/02	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1617548/2021-02-08	EPI_ISL_1617548	2021/02/08	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1617662/2021-01-13	EPI_ISL_1617662	2021/01/13	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1617694/2021-02-15	EPI_ISL_1617694	2021/02/15	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1617732/2021-02-16	EPI_ISL_1617732	2021/02/16	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1617736/2021-02-16	EPI_ISL_1617736	2021/02/16	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1617738/2021-02-16	EPI_ISL_1617738	2021/02/16	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1617770/2021-02-16	EPI_ISL_1617770	2021/02/16	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1617771/2021-02-16	EPI_ISL_1617771	2021/02/16	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1617774/2021-02-16	EPI_ISL_1617774	2021/02/16	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1617777/2021-02-16	EPI_ISL_1617777	2021/02/16	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1617823/2021-02-19	EPI_ISL_1617823	2021/02/19	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1617877/2021-02-19	EPI_ISL_1617877	2021/02/19	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1617892/2021-02-19	EPI_ISL_1617892	2021/02/19	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1617899/2021-02-19	EPI_ISL_1617899	2021/02/19	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1617915/2021-02-16	EPI_ISL_1617915	2021/02/16	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1617918/2021-02-16	EPI_ISL_1617918	2021/02/16	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1617936/2021-02-17	EPI_ISL_1617936	2021/02/17	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1617980/2021-02-17	EPI_ISL_1617980	2021/02/17	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1617987/2021-02-17	EPI_ISL_1617987	2021/02/17	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1617988/2021-02-17	EPI_ISL_1617988	2021/02/17	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1617996/2021-02-17	EPI_ISL_1617996	2021/02/17	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1617998/2021-02-17	EPI_ISL_1617998	2021/02/17	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1618024/2021-02-17	EPI_ISL_1618024	2021/02/17	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1618025/2021-02-18	EPI_ISL_1618025	2021/02/18	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1618046/2021-02-23	EPI_ISL_1618046	2021/02/23	Europe	Sweden	Stockholm	Sweden
hCoV-19/Asia/Bangladesh/Dhaka/EPI_ISL_16180631/2021-05-27	EPI_ISL_16180631	2021/05/27	Asia	Bangladesh	Dhaka	Bangladesh
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1618065/2021-02-23	EPI_ISL_1618065	2021/02/23	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1618136/2021-02-02	EPI_ISL_1618136	2021/02/02	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1618171/2021-02-01	EPI_ISL_1618171	2021/02/01	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1618186/2021-02-09	EPI_ISL_1618186	2021/02/09	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1618188/2021-02-09	EPI_ISL_1618188	2021/02/09	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1618216/2021-02-12	EPI_ISL_1618216	2021/02/12	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1618218/2021-02-12	EPI_ISL_1618218	2021/02/12	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1618340/2021-02-15	EPI_ISL_1618340	2021/02/15	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1618371/2021-02-16	EPI_ISL_1618371	2021/02/16	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1618383/2021-02-16	EPI_ISL_1618383	2021/02/16	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1618407/2021-02-18	EPI_ISL_1618407	2021/02/18	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1618416/2021-02-18	EPI_ISL_1618416	2021/02/18	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1618418/2021-02-18	EPI_ISL_1618418	2021/02/18	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1618477/2021-02-15	EPI_ISL_1618477	2021/02/15	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1618523/2021-02-15	EPI_ISL_1618523	2021/02/15	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1618550/2021-02-15	EPI_ISL_1618550	2021/02/15	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1618573/2021-02-17	EPI_ISL_1618573	2021/02/17	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1618620/2021-02-22	EPI_ISL_1618620	2021/02/22	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1618624/2021-02-22	EPI_ISL_1618624	2021/02/22	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_1618638/2021-02-23	EPI_ISL_1618638	2021/02/23	Europe	Sweden	Stockholm	Sweden
hCoV-19/Europe/Spain/Madrid/Madrid/EPI_ISL_1619478/2021-03-24	EPI_ISL_1619478	2021/03/24	Europe	Spain	Madrid	Spain
hCoV-19/Asia/Singapore/EPI_ISL_1620142/2021-04-09	EPI_ISL_1620142	2021/04/09	Asia	Singapore	EPI_ISL_1620142	Singapore
hCoV-19/Asia/Singapore/EPI_ISL_1620145/2021-04-09	EPI_ISL_1620145	2021/04/09	Asia	Singapore	EPI_ISL_1620145	Singapore
hCoV-19/Asia/Singapore/EPI_ISL_1620146/2021-04-09	EPI_ISL_1620146	2021/04/09	Asia	Singapore	EPI_ISL_1620146	Singapore
hCoV-19/Asia/Singapore/EPI_ISL_1620147/2021-04-10	EPI_ISL_1620147	2021/04/10	Asia	Singapore	EPI_ISL_1620147	Singapore
hCoV-19/Asia/Singapore/EPI_ISL_1620149/2021-04-10	EPI_ISL_1620149	2021/04/10	Asia	Singapore	EPI_ISL_1620149	Singapore
hCoV-19/Asia/Singapore/EPI_ISL_1620150/2021-04-09	EPI_ISL_1620150	2021/04/09	Asia	Singapore	EPI_ISL_1620150	Singapore
hCoV-19/Asia/Singapore/EPI_ISL_1620151/2021-04-09	EPI_ISL_1620151	2021/04/09	Asia	Singapore	EPI_ISL_1620151	Singapore
hCoV-19/Asia/Singapore/EPI_ISL_1620152/2021-04-11	EPI_ISL_1620152	2021/04/11	Asia	Singapore	EPI_ISL_1620152	Singapore
hCoV-19/Asia/Singapore/EPI_ISL_1620153/2021-04-11	EPI_ISL_1620153	2021/04/11	Asia	Singapore	EPI_ISL_1620153	Singapore
hCoV-19/Asia/Singapore/EPI_ISL_1620154/2021-04-08	EPI_ISL_1620154	2021/04/08	Asia	Singapore	EPI_ISL_1620154	Singapore
hCoV-19/Asia/Singapore/EPI_ISL_1620155/2021-04-10	EPI_ISL_1620155	2021/04/10	Asia	Singapore	EPI_ISL_1620155	Singapore
hCoV-19/Asia/Singapore/EPI_ISL_1620156/2021-04-09	EPI_ISL_1620156	2021/04/09	Asia	Singapore	EPI_ISL_1620156	Singapore
hCoV-19/Asia/Singapore/EPI_ISL_1620157/2021-04-09	EPI_ISL_1620157	2021/04/09	Asia	Singapore	EPI_ISL_1620157	Singapore
hCoV-19/Europe/Belgium/EPI_ISL_1620232/2021-04-04	EPI_ISL_1620232	2021/04/04	Europe	Belgium	EPI_ISL_1620232	Belgium
hCoV-19/Europe/Ireland/Sligo/EPI_ISL_1620453/2021-04-04	EPI_ISL_1620453	2021/04/04	Europe	Ireland	Sligo	Ireland
hCoV-19/NorthAmerica/PuertoRico/EPI_ISL_1620593/2021-03-30	EPI_ISL_1620593	2021/03/30	NorthAmerica	PuertoRico	EPI_ISL_1620593	PuertoRico
hCoV-19/Europe/Belgium/Namur/EPI_ISL_1620796/2021-03-24	EPI_ISL_1620796	2021/03/24	Europe	Belgium	Namur	Belgium
hCoV-19/Oceania/Australia/WesternAustralia/EPI_ISL_1620804/2021-04-09	EPI_ISL_1620804	2021/04/09	Oceania	Australia	WesternAustralia	Australia
hCoV-19/Oceania/NewZealand/CountiesManukau/EPI_ISL_1621292/2021-04-04	EPI_ISL_1621292	2021/04/04	Oceania	NewZealand	CountiesManukau	NewZealand
hCoV-19/NorthAmerica/USA/Pennsylvania/EPI_ISL_1621362/2021-03-15	EPI_ISL_1621362	2021/03/15	NorthAmerica	USA	Pennsylvania	USA
hCoV-19/Europe/France/Ile-de-France/Pontoise/EPI_ISL_1621493/2021-03-16	EPI_ISL_1621493	2021/03/16	Europe	France	Ile-de-France	France
hCoV-19/Europe/France/Hauts-de-France/Bethune/EPI_ISL_1621515/2021-03-16	EPI_ISL_1621515	2021/03/16	Europe	France	Hauts-de-France	France
hCoV-19/Europe/France/Ile-de-France/Suresnes/EPI_ISL_1621518/2021-03-16	EPI_ISL_1621518	2021/03/16	Europe	France	Ile-de-France	France
hCoV-19/Europe/France/PaysdelaLoire/Saint-Nazaire/EPI_ISL_1621561/2021-03-16	EPI_ISL_1621561	2021/03/16	Europe	France	PaysdelaLoire	France
hCoV-19/Europe/France/PaysdelaLoire/LeMans/EPI_ISL_1621672/2021-03-30	EPI_ISL_1621672	2021/03/30	Europe	France	PaysdelaLoire	France
hCoV-19/Europe/France/PaysdelaLoire/LeMans/EPI_ISL_1621679/2021-03-30	EPI_ISL_1621679	2021/03/30	Europe	France	PaysdelaLoire	France
hCoV-19/Europe/France/PaysdelaLoire/LeMans/EPI_ISL_1621685/2021-03-30	EPI_ISL_1621685	2021/03/30	Europe	France	PaysdelaLoire	France
hCoV-19/Europe/France/PaysdelaLoire/LeMans/EPI_ISL_1621690/2021-03-30	EPI_ISL_1621690	2021/03/30	Europe	France	PaysdelaLoire	France
hCoV-19/Europe/France/PaysdelaLoire/LeMans/EPI_ISL_1621695/2021-03-30	EPI_ISL_1621695	2021/03/30	Europe	France	PaysdelaLoire	France
hCoV-19/Europe/France/PaysdelaLoire/LeMans/EPI_ISL_1621714/2021-03-30	EPI_ISL_1621714	2021/03/30	Europe	France	PaysdelaLoire	France
hCoV-19/Europe/France/Ile-de-France/Pontoise/EPI_ISL_1621721/2021-03-31	EPI_ISL_1621721	2021/03/31	Europe	France	Ile-de-France	France
hCoV-19/Europe/France/Ile-de-France/Pontoise/EPI_ISL_1621722/2021-03-31	EPI_ISL_1621722	2021/03/31	Europe	France	Ile-de-France	France
hCoV-19/Europe/France/Bretagne/Redon/EPI_ISL_1621757/2021-03-30	EPI_ISL_1621757	2021/03/30	Europe	France	Bretagne	France
hCoV-19/Europe/France/Bretagne/Redon/EPI_ISL_1621762/2021-03-30	EPI_ISL_1621762	2021/03/30	Europe	France	Bretagne	France
hCoV-19/Europe/France/PaysdelaLoire/LaRoche-sur-Yon/EPI_ISL_1621768/2021-03-30	EPI_ISL_1621768	2021/03/30	Europe	France	PaysdelaLoire	France
hCoV-19/Europe/France/PaysdelaLoire/LaRoche-sur-Yon/EPI_ISL_1621788/2021-03-30	EPI_ISL_1621788	2021/03/30	Europe	France	PaysdelaLoire	France
hCoV-19/Europe/France/Ile-de-France/Neuilly-Sur-Seine/EPI_ISL_1621804/2021-03-31	EPI_ISL_1621804	2021/03/31	Europe	France	Ile-de-France	France
hCoV-19/Europe/Switzerland/Geneva/EPI_ISL_1622116/2021-04-02	EPI_ISL_1622116	2021/04/02	Europe	Switzerland	Geneva	Switzerland
hCoV-19/Europe/Switzerland/Geneva/EPI_ISL_1622146/2021-04-03	EPI_ISL_1622146	2021/04/03	Europe	Switzerland	Geneva	Switzerland
hCoV-19/Europe/Switzerland/Geneva/EPI_ISL_1622226/2021-04-05	EPI_ISL_1622226	2021/04/05	Europe	Switzerland	Geneva	Switzerland
hCoV-19/Europe/Switzerland/Geneva/EPI_ISL_1622273/2021-04-07	EPI_ISL_1622273	2021/04/07	Europe	Switzerland	Geneva	Switzerland
hCoV-19/Europe/Switzerland/Geneva/EPI_ISL_1622274/2021-04-07	EPI_ISL_1622274	2021/04/07	Europe	Switzerland	Geneva	Switzerland
hCoV-19/Europe/Switzerland/Geneva/EPI_ISL_1622306/2021-04-08	EPI_ISL_1622306	2021/04/08	Europe	Switzerland	Geneva	Switzerland
hCoV-19/Europe/Switzerland/Geneva/EPI_ISL_1622335/2021-04-08	EPI_ISL_1622335	2021/04/08	Europe	Switzerland	Geneva	Switzerland
hCoV-19/Asia/SouthKorea/EPI_ISL_1622488/2021-03-01	EPI_ISL_1622488	2021/03/01	Asia	SouthKorea	EPI_ISL_1622488	SouthKorea
hCoV-19/Asia/SouthKorea/EPI_ISL_1622489/2021-03-02	EPI_ISL_1622489	2021/03/02	Asia	SouthKorea	EPI_ISL_1622489	SouthKorea
hCoV-19/Asia/SouthKorea/EPI_ISL_1622490/2021-03-02	EPI_ISL_1622490	2021/03/02	Asia	SouthKorea	EPI_ISL_1622490	SouthKorea
hCoV-19/Asia/SouthKorea/EPI_ISL_1622491/2021-03-25	EPI_ISL_1622491	2021/03/25	Asia	SouthKorea	EPI_ISL_1622491	SouthKorea
hCoV-19/Asia/SouthKorea/EPI_ISL_1622492/2021-03-29	EPI_ISL_1622492	2021/03/29	Asia	SouthKorea	EPI_ISL_1622492	SouthKorea
hCoV-19/Asia/SouthKorea/EPI_ISL_1622493/2021-03-24	EPI_ISL_1622493	2021/03/24	Asia	SouthKorea	EPI_ISL_1622493	SouthKorea
hCoV-19/Asia/SouthKorea/EPI_ISL_1622494/2021-03-31	EPI_ISL_1622494	2021/03/31	Asia	SouthKorea	EPI_ISL_1622494	SouthKorea
hCoV-19/Asia/SouthKorea/EPI_ISL_1622495/2021-03-30	EPI_ISL_1622495	2021/03/30	Asia	SouthKorea	EPI_ISL_1622495	SouthKorea
hCoV-19/Asia/SouthKorea/EPI_ISL_1622496/2021-03-30	EPI_ISL_1622496	2021/03/30	Asia	SouthKorea	EPI_ISL_1622496	SouthKorea
hCoV-19/Europe/Ireland/Waterford/EPI_ISL_1623001/2021-02-26	EPI_ISL_1623001	2021/02/26	Europe	Ireland	Waterford	Ireland
hCoV-19/Europe/Ireland/Cork/EPI_ISL_1623007/2021-04-06	EPI_ISL_1623007	2021/04/06	Europe	Ireland	Cork	Ireland
hCoV-19/Europe/Ireland/Dublin/EPI_ISL_1623008/2021-04-06	EPI_ISL_1623008	2021/04/06	Europe	Ireland	Dublin	Ireland
hCoV-19/Europe/France/Nouvelle-Aquitaine/Puilboreau/EPI_ISL_1623562/2021-03-29	EPI_ISL_1623562	2021/03/29	Europe	France	Nouvelle-Aquitaine	France
hCoV-19/Europe/France/Nouvelle-Aquitaine/Puilboreau/EPI_ISL_1623563/2021-03-31	EPI_ISL_1623563	2021/03/31	Europe	France	Nouvelle-Aquitaine	France
hCoV-19/Europe/France/Auvergne-Rhone-Alpes/Romans-sur-Isere/EPI_ISL_1623610/2021-03-26	EPI_ISL_1623610	2021/03/26	Europe	France	Auvergne-Rhone-Alpes	France
hCoV-19/Europe/France/Auvergne-Rhone-Alpes/Romans-sur-Isere/EPI_ISL_1623611/2021-03-19	EPI_ISL_1623611	2021/03/19	Europe	France	Auvergne-Rhone-Alpes	France
hCoV-19/Europe/France/Auvergne-Rhone-Alpes/Romans-sur-Isere/EPI_ISL_1623612/2021-03-22	EPI_ISL_1623612	2021/03/22	Europe	France	Auvergne-Rhone-Alpes	France
hCoV-19/Europe/France/Auvergne-Rhone-Alpes/Romans-sur-Isere/EPI_ISL_1623613/2021-03-25	EPI_ISL_1623613	2021/03/25	Europe	France	Auvergne-Rhone-Alpes	France
hCoV-19/Europe/France/Auvergne-Rhone-Alpes/Romans-sur-Isere/EPI_ISL_1623614/2021-03-25	EPI_ISL_1623614	2021/03/25	Europe	France	Auvergne-Rhone-Alpes	France
