,EventTime,Origin,Destination
1967,2021.2616200000002,India,Australia
1968,2021.2725800000003,India,Singapore
1969,2021.0196200000003,India,Russia
1970,2021.31093,India,Canada
1971,2021.2451800000001,India,Canada
1972,2021.20682,India,Ghana
1973,2021.29175,India,Germany
1974,2021.10073,India,USA
1975,2021.3024800000003,USA,Netherlands
1976,2021.2133600000002,USA,Singapore
1977,2021.2451700000001,USA,India
1978,2021.2479200000002,India,Luxembourg
1979,2021.3136700000002,India,UnitedKingdom
1980,2021.1212300000002,India,Singapore
1981,2021.2835200000002,Singapore,India
1982,2021.2369500000002,Singapore,Ireland
1983,2021.2396800000001,Singapore,India
1984,2021.3218800000002,Singapore,UnitedKingdom
1985,2021.2369400000002,Singapore,Ireland
1986,2021.1027000000001,India,UnitedKingdom
1987,2021.3081800000002,UnitedKingdom,India
1988,2021.1825900000001,India,USA
1989,2021.2686800000001,USA,Canada
1990,2021.2999600000003,Canada,USA
1991,2021.3097900000002,USA,Canada
1992,2020.9903900000002,SouthAfrica - WesternCape,SouthAfrica - EasternCape
1993,2021.1766900000002,SouthAfrica - WesternCape,Finland
1994,2020.9904000000001,SouthAfrica - WesternCape,UnitedKingdom
1995,2021.01231,SouthAfrica - WesternCape,SouthAfrica - EasternCape
1996,2020.8045900000002,SouthAfrica - WesternCape,Turkey
1997,2020.84489,SouthAfrica - WesternCape,Switzerland
1998,2020.9931400000003,Switzerland,SouthAfrica - Gauteng
1999,2020.9821800000002,Switzerland,France
2000,2020.9226,SouthAfrica - WesternCape,France
2001,2020.8918,SouthAfrica - WesternCape,Germany
2002,2021.20134,Germany,Denmark
2003,2020.8580000000002,SouthAfrica - WesternCape,Zambia
2004,2020.9821700000002,Zambia,USA
2005,2020.9275300000002,Zambia,UnitedKingdom
2006,2021.68081,UnitedKingdom,Italy
2007,2021.1460500000003,Zambia,Ireland
2008,2021.0232700000001,Zambia,Mozambique
2009,2021.1465500000002,Zambia,SriLanka
2010,2021.0040900000001,Zambia,UnitedKingdom
2011,2021.0177800000001,Zambia,Ireland
2012,2020.9357100000002,Zambia,UnitedKingdom
2013,2020.9499600000001,UnitedKingdom,Zambia
2014,2021.3438,Zambia,SouthAfrica - WesternCape
2015,2021.3547600000002,Zambia,SouthAfrica - WesternCape
2016,2020.9685000000002,Zambia,France
2017,2020.9739600000003,Zambia,SouthAfrica - KwaZulu-Natal
2018,2021.05066,Zambia,France
2019,2021.27283,UnitedKingdom,SouthAfrica - WesternCape
2020,2021.4533900000001,SouthAfrica - WesternCape,France
2021,2021.38216,SouthAfrica - WesternCape,SouthAfrica - EasternCape
2022,2021.3739400000002,SouthAfrica - WesternCape,Germany
2023,2021.3520200000003,SouthAfrica - WesternCape,Germany
2024,2020.9113700000003,Zambia,Turkey
2025,2021.0945000000002,Turkey,Italy
2026,2021.22052,Turkey,Germany
2027,2021.0096200000003,SouthAfrica - WesternCape,Germany
2028,2021.1438300000002,SouthAfrica - WesternCape,Germany
2029,2021.0287600000001,SouthAfrica - WesternCape,Finland
2030,2020.9685100000002,SouthAfrica - WesternCape,Norway
2031,2021.2095400000003,SouthAfrica - WesternCape,SouthAfrica - FreeState
2032,2021.5082000000002,SouthAfrica - FreeState,SouthAfrica - NorthWest
2033,2021.4451900000001,SouthAfrica - FreeState,SouthAfrica - Gauteng
2034,2021.3504000000003,SouthAfrica - FreeState,SouthAfrica - WesternCape
2035,2020.9821700000002,SouthAfrica - WesternCape,UnitedKingdom
2036,2020.9849100000001,SouthAfrica - WesternCape,Portugal
2037,2020.9649100000001,SouthAfrica - WesternCape,Netherlands
2038,2020.9958700000002,Netherlands,France
2039,2021.0482600000003,SouthAfrica - WesternCape,Germany
2040,2021.2506500000002,Germany,Malta
2041,2021.2670900000003,Germany,Spain
2042,2021.0925000000002,SouthAfrica - WesternCape,Germany
2043,2020.9186900000002,SouthAfrica - WesternCape,Germany
2044,2021.2287300000003,Germany,Togo
2045,2021.4259900000002,Germany,USA
2046,2021.3739400000002,Germany,USA
2047,2021.19133,Germany,Luxembourg
2048,2021.1383200000002,Germany,SouthKorea
2049,2021.22052,Germany,UnitedKingdom
2050,2021.0095600000002,SouthAfrica - WesternCape,SouthAfrica - EasternCape
2051,2021.2972300000001,SouthAfrica - WesternCape,SouthAfrica - KwaZulu-Natal
2052,2021.0342100000003,SouthAfrica - WesternCape,SouthAfrica - NorthernCape
2053,2021.2068100000001,SouthAfrica - WesternCape,Germany
2054,2021.05887,SouthAfrica - WesternCape,Italy
2055,2021.0125900000003,SouthAfrica - WesternCape,Germany
2056,2021.3081800000002,Germany,Slovakia
2057,2021.14379,Germany,France
2058,2021.0616100000002,SouthAfrica - WesternCape,UnitedArabEmirates
2059,2021.1766800000003,SouthAfrica - WesternCape,Cameroon
2060,2021.1179900000002,SouthAfrica - WesternCape,USA
2061,2021.2342200000003,SouthAfrica - WesternCape,Germany
2062,2021.2534000000003,SouthAfrica - WesternCape,Germany
2063,2020.97944,SouthAfrica - WesternCape,UnitedKingdom
2064,2020.9904000000001,SouthAfrica - WesternCape,SouthAfrica - EasternCape
2065,2021.0474700000002,SouthAfrica - EasternCape,Germany
2066,2021.03148,SouthAfrica - WesternCape,Netherlands
2067,2020.99349,SouthAfrica - WesternCape,Cameroon
2068,2021.2670900000003,Cameroon,France
2069,2020.9849000000002,SouthAfrica - WesternCape,UnitedKingdom
2070,2020.9903800000002,SouthAfrica - WesternCape,SouthAfrica - EasternCape
2071,2021.2177800000002,SouthAfrica - WesternCape,Germany
2072,2020.9695000000002,SouthAfrica - WesternCape,Spain
2073,2021.0616100000002,Spain,Switzerland
2074,2021.0823300000002,Spain,Portugal
2075,2021.5273700000002,SouthAfrica - WesternCape,Spain
2076,2021.0397000000003,SouthAfrica - WesternCape,Netherlands
2077,2021.18278,SouthAfrica - WesternCape,SouthAfrica - NorthernCape
2078,2021.3602500000002,SouthAfrica - NorthernCape,SouthAfrica - WesternCape
2079,2020.9719900000002,SouthAfrica - WesternCape,France
2080,2021.0342200000002,France,Netherlands
2081,2021.2928100000001,France,Romania
2082,2021.3684600000001,France,Italy
2083,2021.2192300000002,France,Germany
2084,2021.2506600000002,Germany,Switzerland
2085,2021.20134,France,Germany
2086,2021.22051,France,Germany
2087,2021.3037900000002,France,Belgium
2088,2021.2258100000001,France,Germany
2089,2021.2506600000002,Germany,France
2090,2021.2008200000002,France,Germany
2091,2021.2588700000001,France,Germany
2092,2021.2780500000001,France,Luxembourg
2093,2021.2588700000001,France,Spain
2094,2021.2656500000003,France,USA
2095,2021.3584100000003,France,Germany
2096,2021.3218800000002,France,Germany
2097,2021.32463,France,Germany
2098,2021.3219100000001,France,Germany
2099,2021.3463400000003,France,Germany
2100,2021.3767100000002,Germany,France
2101,2021.1155600000002,France,Spain
2102,2021.2451700000001,France,FrenchGuiana
2103,2021.57121,France,Mayotte
2104,2021.1465400000002,France,Germany
2105,2021.4068200000002,France,Belgium
2106,2021.4177800000002,France,FrenchGuiana
2107,2021.27888,France,Switzerland
2108,2021.3821500000001,France,Spain
2109,2021.4177700000002,France,Bulgaria
2110,2021.34255,France,CanaryIslands
2111,2021.4150300000001,CanaryIslands,Spain
2112,2021.2479100000003,France,UnitedKingdom
2113,2021.2555600000003,UnitedKingdom,France
2114,2021.3191400000003,France,Tunisia
2115,2021.3273500000003,France,USA
2116,2021.4643400000002,France,Switzerland
2117,2021.2287300000003,France,UnitedKingdom
2118,2021.3373400000003,France,Luxembourg
2119,2021.3787800000002,Luxembourg,France
2120,2021.3218800000002,France,Portugal
2121,2021.3218800000002,France,Spain
2122,2021.3376400000002,France,Belgium
2123,2021.44242,Belgium,France
2124,2021.4259800000002,Belgium,France
2125,2021.3794000000003,France,Spain
2126,2021.3766600000001,France,Guadeloupe
2127,2021.4561200000003,France,Switzerland
2128,2021.3958400000001,France,Belgium
2129,2021.4040700000003,France,Spain
2130,2021.4232500000003,France,Sweden
2131,2021.4200600000001,France,Sweden
2132,2021.4232500000003,Sweden,Spain
2133,2021.4259900000002,Sweden,Germany
2134,2021.4533900000001,Sweden,Switzerland
2135,2021.4780500000002,Switzerland,Latvia
2136,2021.5492800000002,France,Germany
2137,2021.5301000000002,France,Spain
2138,2021.3767300000002,France,Spain
2139,2021.4289600000002,Spain,France
2140,2021.4643400000002,France,Portugal
2141,2021.4314800000002,France,Switzerland
2142,2021.4334500000002,France,Germany
2143,2021.4917500000001,Germany,France
2144,2021.3410600000002,France,Switzerland
2145,2021.3684500000002,France,Luxembourg
2146,2021.35749,France,Italy
2147,2021.2451800000001,France,Belgium
2148,2021.2506600000002,France,UnitedKingdom
2149,2020.9575700000003,SouthAfrica - WesternCape,France
2150,2020.9603000000002,SouthAfrica - WesternCape,SouthAfrica - Gauteng
2151,2021.2588700000001,SouthAfrica - WesternCape,SouthAfrica - Mpumalanga
2152,2020.9082500000002,SouthAfrica - WesternCape,SouthAfrica - NorthernCape
2153,2020.9958600000002,SouthAfrica - NorthernCape,SouthAfrica - Gauteng
2154,2020.8505700000003,SouthAfrica - WesternCape,Spain
2155,2021.05066,Spain,Belgium
2156,2020.9357100000002,SouthAfrica - WesternCape,SouthAfrica - Gauteng
2157,2020.9958600000002,SouthAfrica - WesternCape,Canada
2158,2021.0965,SouthAfrica - WesternCape,Mozambique
2159,2021.00024,SouthAfrica - WesternCape,Brazil
2160,2020.99312,SouthAfrica - WesternCape,SouthAfrica - EasternCape
2161,2020.8331300000002,SouthAfrica - WesternCape,SouthAfrica - Gauteng
2162,2021.0725700000003,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
2163,2020.97123,SouthAfrica - Gauteng,Zimbabwe
2164,2021.2862700000003,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
2165,2021.1109300000003,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
2166,2021.22052,SouthAfrica - Gauteng,Sweden
2167,2021.41504,SouthAfrica - Gauteng,Eswatini
2168,2021.0424400000002,SouthAfrica - Gauteng,Mozambique
2169,2021.0232600000002,SouthAfrica - Gauteng,UnitedKingdom
2170,2021.3516100000002,SouthAfrica - Gauteng,SouthAfrica - WesternCape
2171,2020.9849000000002,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
2172,2021.40135,SouthAfrica - Gauteng,Botswana
2173,2021.0150500000002,SouthAfrica - Gauteng,Canada
2174,2021.4123200000001,SouthAfrica - Gauteng,Namibia
2175,2020.9603200000001,SouthAfrica - Gauteng,SouthAfrica - Gauteng
2176,2021.0764700000002,SouthAfrica - Gauteng,Slovenia
2177,2020.8400900000001,SouthAfrica - WesternCape,SouthAfrica - EasternCape
2178,2021.0287,SouthAfrica - WesternCape,SouthAfrica - Gauteng
2179,2020.9441900000002,SouthAfrica - WesternCape,SouthAfrica - EasternCape
2180,2020.89747,SouthAfrica - WesternCape,SouthAfrica - EasternCape
2181,2021.1657300000002,SouthAfrica - WesternCape,India
2182,2021.09723,SouthAfrica - WesternCape,Switzerland
2183,2020.9175300000002,SouthAfrica - WesternCape,SouthAfrica - Gauteng
2184,2021.25492,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
2185,2021.1109400000003,SouthAfrica - WesternCape,SouthAfrica - Mpumalanga
2186,2021.1246400000002,SouthAfrica - WesternCape,SouthAfrica - Mpumalanga
2187,2021.27257,SouthAfrica - WesternCape,Germany
2188,2021.0040800000002,SouthAfrica - WesternCape,SouthAfrica - EasternCape
2189,2020.8646700000002,SouthAfrica - WesternCape,SouthAfrica - EasternCape
2190,2021.1273600000002,SouthAfrica - WesternCape,Switzerland
2191,2020.87415,SouthAfrica - WesternCape,Zimbabwe
2192,2021.1766800000003,Zimbabwe,Croatia
2193,2021.0031500000002,Zimbabwe,France
2194,2021.0342100000003,France,Canada
2195,2021.0890000000002,Canada,Netherlands
2196,2021.0698300000001,Canada,Netherlands
2197,2021.2780400000001,Zimbabwe,Oman
2198,2021.0698300000001,Zimbabwe,Germany
2199,2021.04518,Zimbabwe,SouthAfrica - NorthernCape
2200,2020.9509300000002,Zimbabwe,UnitedKingdom
2201,2021.0588800000003,UnitedKingdom,Switzerland
2202,2021.1493000000003,UnitedKingdom,Canada
2203,2021.3986100000002,UnitedKingdom,Pakistan
2204,2021.07048,UnitedKingdom,Mexico
2205,2021.4369700000002,Mexico,USA
2206,2021.2424400000002,Mexico,USA
2207,2021.1136800000002,UnitedKingdom,Rwanda
2208,2021.0013600000002,UnitedKingdom,Zimbabwe
2209,2021.0121100000001,UnitedKingdom,Mayotte
2210,2021.0528400000003,Mayotte,Japan
2211,2021.0671100000002,Japan,Germany
2212,2021.11849,Germany,Austria
2213,2021.1328700000001,Austria,Switzerland
2214,2021.13911,UnitedKingdom,USA
2215,2021.2205400000003,USA,UnitedKingdom
2216,2020.8975200000002,Zimbabwe,Netherlands
2217,2021.1764500000002,Netherlands,Belgium
2218,2021.0143300000002,Netherlands,Belgium
2219,2021.3164000000002,Belgium,Netherlands
2220,2021.3246100000001,Belgium,Netherlands
2221,2021.2506500000002,Netherlands,Germany
2222,2021.1712100000002,Netherlands,Belgium
2223,2021.2725900000003,Netherlands,Belgium
2224,2021.3301300000003,Netherlands,Belgium
2225,2021.2013600000002,Netherlands,France
2226,2021.1958900000002,Netherlands,Belgium
2227,2021.1849300000001,Netherlands,Germany
2228,2021.1821800000002,Netherlands,Belgium
2229,2021.2504600000002,Netherlands,Belgium
2230,2021.1739700000003,Netherlands,Germany
2231,2021.2556100000002,Netherlands,Germany
2232,2021.14657,Netherlands,France
2233,2021.2452,Netherlands,Belgium
2234,2021.15189,Netherlands,Belgium
2235,2021.1521300000002,Netherlands,Belgium
2236,2021.1484600000001,Netherlands,Belgium
2237,2021.2041000000002,Netherlands,Belgium
2238,2021.21232,Netherlands,Belgium
2239,2021.0593000000001,Netherlands,Belgium
2240,2021.1326500000002,Belgium,Netherlands
2241,2021.1356200000002,Netherlands,Belgium
2242,2021.14109,Belgium,Netherlands
2243,2021.1408700000002,Belgium,Netherlands
2244,2021.1493100000002,Belgium,Netherlands
2245,2021.1575300000002,Belgium,Netherlands
2246,2021.16027,Belgium,Netherlands
2247,2021.16576,Belgium,Netherlands
2248,2021.1767200000002,Belgium,Netherlands
2249,2021.1821800000002,Belgium,Netherlands
2250,2021.1931500000003,Belgium,Netherlands
2251,2021.19566,Belgium,Netherlands
2252,2021.2041100000001,Netherlands,Belgium
2253,2021.2177900000002,Netherlands,Belgium
2254,2021.2287600000002,Netherlands,Belgium
2255,2020.9903800000002,SouthAfrica - WesternCape,SouthAfrica - Gauteng
2256,2020.9903800000002,SouthAfrica - WesternCape,SouthAfrica - Gauteng
2257,2021.0698300000001,SouthAfrica - WesternCape,SouthAfrica - EPI_ISL_3800654
2258,2020.7852200000002,SouthAfrica - WesternCape,SouthAfrica - EasternCape
2259,2021.0369600000001,SouthAfrica - WesternCape,Malawi
2260,2021.05067,SouthAfrica - WesternCape,SouthAfrica - EPI_ISL_10514829
2261,2021.12587,SouthAfrica - WesternCape,SouthAfrica - NorthernCape
2262,2021.2862900000002,SouthAfrica - NorthernCape,SouthAfrica - WesternCape
2263,2021.2342400000002,SouthAfrica - NorthernCape,SouthAfrica - WesternCape
2264,2021.3524300000001,SouthAfrica - NorthernCape,SouthAfrica - WesternCape
2265,2021.24906,SouthAfrica - NorthernCape,SouthAfrica - WesternCape
2266,2021.3849200000002,SouthAfrica - WesternCape,SouthAfrica - FreeState
2267,2021.3574400000002,SouthAfrica - WesternCape,USA
2268,2021.0452000000002,SouthAfrica - WesternCape,Zambia
2269,2021.3712300000002,SouthAfrica - WesternCape,DemocraticRepublicoftheCongo
2270,2021.29725,SouthAfrica - WesternCape,India
2271,2021.0123200000003,SouthAfrica - WesternCape,SouthAfrica - EasternCape
2272,2021.0123200000003,SouthAfrica - WesternCape,SouthAfrica - EasternCape
2273,2021.0205400000002,SouthAfrica - WesternCape,France
2274,2021.3485200000002,SouthAfrica - WesternCape,SouthAfrica - KwaZulu-Natal
2275,2021.2232500000002,SouthAfrica - WesternCape,France
2276,2021.00681,SouthAfrica - WesternCape,Switzerland
2277,2020.9769600000002,SouthAfrica - WesternCape,USA
2278,2021.1547600000001,USA,Canada
2279,2021.2780500000001,USA,Guatemala
2280,2020.7925000000002,SouthAfrica - WesternCape,SouthAfrica - Gauteng
2281,2021.34929,SouthAfrica - Gauteng,Eswatini
2282,2020.97123,SouthAfrica - Gauteng,SouthAfrica - Limpopo
2283,2020.9903800000002,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
2284,2021.2807900000003,SouthAfrica - Gauteng,SouthAfrica - Limpopo
2285,2021.0506500000001,SouthAfrica - Gauteng,Botswana
2286,2021.1395700000003,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
2287,2020.9903800000002,SouthAfrica - WesternCape,SouthAfrica - EasternCape
2288,2020.9521100000002,SouthAfrica - WesternCape,SouthAfrica - KwaZulu-Natal
2289,2021.1712100000002,SouthAfrica - KwaZulu-Natal,Mozambique
2290,2021.0508200000002,SouthAfrica - WesternCape,Canada
2291,2021.1657300000002,SouthAfrica - WesternCape,USA
2292,2020.8974600000001,SouthAfrica - WesternCape,SouthAfrica - EasternCape
2293,2021.17377,SouthAfrica - WesternCape,Finland
2294,2020.7380100000003,SouthAfrica - WesternCape,SouthAfrica - Gauteng
2295,2021.0342200000002,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
2296,2021.2944900000002,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
2297,2021.7438100000002,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
2298,2021.0944900000002,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
2299,2021.0588800000003,SouthAfrica - Gauteng,UnitedKingdom
2300,2020.9699100000003,SouthAfrica - Gauteng,Germany
2301,2021.22052,Germany,Poland
2302,2021.1492900000003,Germany,Poland
2303,2021.1903900000002,Germany,Italy
2304,2021.0917600000002,Germany,Poland
2305,2021.0862800000002,Germany,Poland
2306,2021.2123100000001,Poland,Germany
2307,2020.9767000000002,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
2308,2020.84389,SouthAfrica - Gauteng,SouthAfrica - EasternCape
2309,2021.0725700000003,SouthAfrica - Gauteng,SouthAfrica - Limpopo
2310,2021.2698400000002,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
2311,2020.95484,SouthAfrica - Gauteng,SouthAfrica - NorthWest
2312,2020.95484,SouthAfrica - Gauteng,UnitedKingdom
2313,2020.88072,SouthAfrica - Gauteng,SouthAfrica - EasternCape
2314,2021.5286700000001,SouthAfrica - EasternCape,SouthAfrica - Gauteng
2315,2021.7438100000002,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
2316,2020.87856,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
2317,2021.4013400000001,SouthAfrica - KwaZulu-Natal,SouthAfrica - Limpopo
2318,2020.7834500000001,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
2319,2021.03148,SouthAfrica - KwaZulu-Natal,SouthAfrica - Gauteng
2320,2020.9439100000002,SouthAfrica - KwaZulu-Natal,SouthAfrica - Gauteng
2321,2020.9575700000003,SouthAfrica - KwaZulu-Natal,SouthAfrica - Gauteng
2322,2021.0150400000002,SouthAfrica - KwaZulu-Natal,SouthAfrica - EasternCape
2323,2021.1575100000002,SouthAfrica - KwaZulu-Natal,SouthAfrica - WesternCape
2324,2020.8631200000002,SouthAfrica - KwaZulu-Natal,SouthAfrica - WesternCape
2325,2021.1563600000002,SouthAfrica - KwaZulu-Natal,SouthAfrica - Gauteng
2326,2021.0177800000001,SouthAfrica - KwaZulu-Natal,Mozambique
2327,2021.0123,SouthAfrica - KwaZulu-Natal,Zimbabwe
2328,2020.9609000000003,SouthAfrica - KwaZulu-Natal,Qatar
2329,2021.2314800000001,Qatar,UnitedKingdom
2330,2021.2095500000003,Qatar,Philippines
2331,2021.22051,Qatar,India
2332,2021.17855,Qatar,USA
2333,2020.9151700000002,SouthAfrica - KwaZulu-Natal,UnitedKingdom
2334,2021.1273700000002,UnitedKingdom,Turkey
2335,2021.2342200000003,UnitedKingdom,Belgium
2336,2021.0772100000002,UnitedKingdom,Turkey
2337,2021.0348800000002,UnitedKingdom,Germany
2338,2021.3164100000001,Germany,Denmark
2339,2021.3465500000002,Denmark,Norway
2340,2021.2159900000001,Germany,Turkey
2341,2021.2780500000001,Turkey,UnitedKingdom
2342,2020.9739500000003,SouthAfrica - KwaZulu-Natal,SouthAfrica - Gauteng
2343,2020.9794200000001,SouthAfrica - KwaZulu-Natal,SouthAfrica - WesternCape
2344,2021.0314700000001,SouthAfrica - KwaZulu-Natal,SouthAfrica - EPI_ISL_10514828
2345,2021.4314700000002,SouthAfrica - KwaZulu-Natal,SouthAfrica - EasternCape
2346,2020.9903700000002,SouthAfrica - KwaZulu-Natal,SouthAfrica - Mpumalanga
2347,2020.9958500000002,SouthAfrica - KwaZulu-Natal,SouthAfrica - Gauteng
2348,2021.0122800000001,SouthAfrica - KwaZulu-Natal,SouthAfrica - EasternCape
2349,2020.93296,SouthAfrica - KwaZulu-Natal,SouthAfrica - Mpumalanga
2350,2020.9438900000002,SouthAfrica - KwaZulu-Natal,SouthAfrica - Gauteng
2351,2021.0095400000002,SouthAfrica - KwaZulu-Natal,SouthAfrica - EasternCape
2352,2021.0314600000002,SouthAfrica - KwaZulu-Natal,SouthAfrica - Gauteng
2353,2021.40405,SouthAfrica - KwaZulu-Natal,SouthAfrica - Gauteng
2354,2021.00132,SouthAfrica - KwaZulu-Natal,SouthAfrica - Gauteng
2355,2021.4780300000002,SouthAfrica - KwaZulu-Natal,SouthAfrica - Gauteng
2356,2021.3766600000001,SouthAfrica - KwaZulu-Natal,SouthAfrica - Mpumalanga
2357,2021.1328200000003,SouthAfrica - KwaZulu-Natal,Lesotho
2358,2021.0232400000002,SouthAfrica - KwaZulu-Natal,Mozambique
2359,2021.0314500000002,SouthAfrica - KwaZulu-Natal,SouthAfrica - WesternCape
2360,2021.0615900000003,SouthAfrica - KwaZulu-Natal,Mozambique
2361,2021.04724,SouthAfrica - KwaZulu-Natal,Spain
2362,2020.93297,SouthAfrica - KwaZulu-Natal,SouthAfrica - Gauteng
2363,2020.9657600000003,SouthAfrica - KwaZulu-Natal,Ireland
2364,2020.97106,SouthAfrica - KwaZulu-Natal,Ireland
2365,2021.0177800000001,Ireland,Mozambique
2366,2020.99077,SouthAfrica - KwaZulu-Natal,Pakistan
2367,2021.3163900000002,Pakistan,USA
2368,2021.3958400000001,Pakistan,Italy
2369,2021.2451500000002,Pakistan,UnitedKingdom
2370,2021.3300900000002,Pakistan,Iran
2371,2021.4427900000003,Pakistan,Australia
2372,2021.2506400000002,Pakistan,Norway
2373,2021.1221100000002,Pakistan,USA
2374,2021.33831,USA,Sweden
2375,2021.2346400000001,USA,UnitedKingdom
2376,2021.2561100000003,UnitedKingdom,Pakistan
2377,2021.3273400000003,USA,SouthKorea
2378,2021.4013100000002,USA,Pakistan
2379,2021.5109000000002,USA,UnitedKingdom
2380,2021.2506300000002,USA,SouthKorea
2381,2021.2064800000003,USA,Pakistan
2382,2021.5054200000002,Pakistan,Canada
2383,2021.4067900000002,Pakistan,Japan
2384,2021.4204900000002,Pakistan,Guam
2385,2021.2232300000003,Pakistan,Sweden
2386,2021.29994,Sweden,UnitedKingdom
2387,2020.8575200000002,SouthAfrica - KwaZulu-Natal,USA
2388,2020.9411800000003,USA,SouthAfrica - WesternCape
2389,2020.9986000000001,USA,SouthAfrica - Gauteng
2390,2021.0771200000001,USA,CostaRica
2391,2021.3136700000002,CostaRica,Nicaragua
2392,2021.1968900000002,CostaRica,USA
2393,2021.2424400000002,USA,CostaRica
2394,2021.0561400000001,USA,SouthAfrica - EPI_ISL_10514826
2395,2020.6098500000003,SouthAfrica - WesternCape,UnitedArabEmirates
2396,2021.26437,UnitedArabEmirates,India
2397,2020.8523800000003,UnitedArabEmirates,SouthAfrica - WesternCape
2398,2021.0835500000003,SouthAfrica - WesternCape,Israel
2399,2021.0103000000001,SouthAfrica - WesternCape,India
2400,2021.0988100000002,India,Turkey
2401,2021.46151,Turkey,Reunion
2402,2021.2506700000001,Turkey,Switzerland
2403,2021.2534100000003,Turkey,India
2404,2021.1849200000001,UnitedArabEmirates,India
2405,2021.3054700000002,UnitedArabEmirates,India
2406,2020.9100700000001,UnitedArabEmirates,UnitedKingdom
2407,2021.0068400000002,UnitedKingdom,Switzerland
2408,2021.0342300000002,UnitedKingdom,UnitedArabEmirates
2409,2021.2753200000002,UnitedKingdom,Jordan
2410,2021.0397100000002,UnitedKingdom,Austria
2411,2021.0890200000001,UnitedKingdom,Austria
2412,2021.3004100000003,UnitedKingdom,USA
2413,2020.9874600000003,UnitedKingdom,Germany
2414,2021.0488000000003,UnitedKingdom,France
2415,2021.2945100000002,France,Switzerland
2416,2021.0307800000003,UnitedKingdom,Bangladesh
2417,2021.22601,Bangladesh,Singapore
2418,2021.2342300000003,Bangladesh,UnitedKingdom
2419,2021.2287500000002,Bangladesh,Singapore
2420,2021.2424500000002,Bangladesh,UnitedKingdom
2421,2021.3164100000001,Bangladesh,Italy
2422,2021.2506600000002,Bangladesh,Singapore
2423,2021.2479300000002,Bangladesh,UnitedKingdom
2424,2021.45341,Bangladesh,UnitedKingdom
2425,2021.1918600000001,Bangladesh,Singapore
2426,2021.3575100000003,Singapore,Italy
2427,2021.0202900000002,UnitedKingdom,Sweden
2428,2021.2835400000001,Sweden,Croatia
2429,2021.2589000000003,Sweden,Denmark
2430,2021.26438,Sweden,Poland
2431,2021.2972600000003,Poland,Denmark
2432,2021.1849200000001,UnitedArabEmirates,India
2433,2021.4314900000002,UnitedArabEmirates,India
2434,2021.27807,UnitedArabEmirates,India
2435,2021.2287500000002,UnitedArabEmirates,Japan
2436,2021.2808100000002,UnitedArabEmirates,India
2437,2020.9992700000003,UnitedArabEmirates,India
2438,2021.1301400000002,India,Germany
2439,2021.0150700000002,India,UnitedArabEmirates
2440,2021.2132400000003,UnitedArabEmirates,India
2441,2021.0643800000003,India,UnitedArabEmirates
2442,2021.0823900000003,India,UnitedKingdom
2443,2021.38767,UnitedKingdom,Germany
2444,2021.2561500000002,UnitedKingdom,Belgium
2445,2021.2577800000001,UnitedKingdom,Spain
2446,2021.14892,UnitedKingdom,Germany
2447,2021.2616400000002,Germany,Japan
2448,2021.1986200000001,Germany,Canada
2449,2021.2232800000002,Germany,Benin
2450,2021.1876600000003,Germany,India
2451,2021.43971,India,Australia
2452,2021.2780800000003,Germany,Denmark
2453,2020.91243,UnitedArabEmirates,France
2454,2021.1493000000003,France,India
2455,2021.01779,France,UnitedKingdom
2456,2021.0780700000003,France,Belgium
2457,2021.0150500000002,France,Israel
2458,2021.0479300000002,France,Netherlands
2459,2020.98492,France,UnitedArabEmirates
2460,2021.0972500000003,France,Netherlands
2461,2021.2205300000003,France,Denmark
2462,2021.0260100000003,France,Australia
2463,2021.2123100000001,France,India
2464,2020.9944100000002,France,Turkey
2465,2021.1117700000002,France,Norway
2466,2021.0397100000002,France,UnitedKingdom
2467,2021.0725900000002,France,Netherlands
2468,2021.1767000000002,France,India
2469,2021.1438200000002,France,Togo
2470,2021.2150500000002,France,Sudan
2471,2021.2120400000001,France,UnitedKingdom
2472,2021.1136800000002,France,Switzerland
2473,2021.0397100000002,France,NewZealand
2474,2021.0150600000002,France,Israel
2475,2020.9662300000002,France,Switzerland
2476,2021.2040900000002,France,Turkey
2477,2021.22601,France,Spain
2478,2020.9822700000002,France,USA
2479,2021.0205300000002,France,Australia
2480,2021.24519,Australia,Mexico
2481,2021.06588,Australia,USA
2482,2020.9744400000002,France,Netherlands
2483,2021.09399,Netherlands,France
2484,2020.9798300000002,France,Greece
