,EventTime,Origin,Destination
1480,2021.5979399999999,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1481,2021.67951,SouthAfrica - NorthWest,SouthAfrica - FreeState
1482,2021.6028,SouthAfrica - NorthWest,SouthAfrica - EasternCape
1483,2021.4768,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1484,2021.81924,SouthAfrica - Limpopo,SouthAfrica - Mpumalanga
1485,2021.8630799999999,SouthAfrica - Limpopo,SouthAfrica - Gauteng
1486,2021.62602,SouthAfrica - Limpopo,SouthAfrica - Gauteng
1487,2021.7260999999999,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
1488,2021.57092,SouthAfrica - Limpopo,Eswatini
1489,2021.7397899999999,SouthAfrica - Gauteng,UnitedKingdom
1490,2021.67952,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
1491,2021.61102,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1492,2021.61101,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1493,2021.6302,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1494,2021.56445,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1495,2021.74253,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1496,2021.55041,SouthAfrica - Gauteng,France
1497,2021.55428,SouthAfrica - Gauteng,France
1498,2021.57452,SouthAfrica - Gauteng,France
1499,2021.75622,France,SouthAfrica - WesternCape
1500,2021.71788,France,SouthAfrica - WesternCape
1501,2021.61651,France,Italy
1502,2021.76171,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
1503,2021.82472,SouthAfrica - Gauteng,SouthAfrica - FreeState
1504,2021.5973199999999,SouthAfrica - Gauteng,SouthAfrica - nan
1505,2021.5546,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1506,2021.55897,SouthAfrica - WesternCape,Belgium
1507,2021.57267,SouthAfrica - WesternCape,SouthAfrica - Gauteng
1508,2021.64343,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1509,2021.75624,SouthAfrica - WesternCape,SouthAfrica - NorthernCape
1510,2021.64665,SouthAfrica - WesternCape,SouthAfrica - EasternCape
1511,2021.75624,SouthAfrica - WesternCape,SouthAfrica - NorthernCape
1512,2021.84391,SouthAfrica - NorthernCape,SouthAfrica - EasternCape
1513,2021.61376,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1514,2021.50769,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1515,2021.64938,SouthAfrica - NorthWest,SouthAfrica - NorthernCape
1516,2021.74801,SouthAfrica - Gauteng,USA
1517,2021.64116,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1518,2021.62197,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1519,2021.75622,SouthAfrica - Gauteng,SouthAfrica - FreeState
1520,2021.75896,SouthAfrica - FreeState,SouthAfrica - NorthernCape
1521,2021.75622,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1522,2021.9863599999999,SouthAfrica - Gauteng,India
1523,2021.7617,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1524,2021.64389,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1525,2021.50512,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1526,2021.58893,SouthAfrica - NorthWest,France
1527,2021.60592,France,Portugal
1528,2021.6302,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1529,2021.76444,SouthAfrica - Gauteng,SouthAfrica - FreeState
1530,2021.67951,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1531,2021.6493699999999,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1532,2021.6301899999999,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1533,2021.7069,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1534,2021.76718,SouthAfrica - Gauteng,Denmark
1535,2021.7260899999999,SouthAfrica - Gauteng,SouthAfrica - FreeState
1536,2021.5973199999999,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1537,2021.7617,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1538,2021.64115,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1539,2021.5836199999999,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1540,2021.66581,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1541,2021.7069,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1542,2021.7397799999999,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
1543,2021.69868,SouthAfrica - Gauteng,Sweden
1544,2021.74145,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1545,2021.7397799999999,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1546,2021.64115,SouthAfrica - Gauteng,France
1547,2021.7617,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1548,2021.6164899999999,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1549,2021.75436,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
1550,2021.62198,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1551,2021.63293,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1552,2021.60006,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1553,2021.62198,SouthAfrica - NorthWest,SouthAfrica - Gauteng
1554,2021.63567,SouthAfrica - Gauteng,Japan
1555,2021.6521,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1556,2021.79731,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1557,2021.59456,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1558,2021.5534599999999,SouthAfrica - Gauteng,UnitedKingdom
1559,2021.73977,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1560,2021.79456,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1561,2021.51784,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1562,2021.58574,SouthAfrica - Limpopo,SouthAfrica - NorthernCape
1563,2021.57168,SouthAfrica - Gauteng,France
1564,2021.78359,France,SouthAfrica - Gauteng
1565,2021.52567,SouthAfrica - Gauteng,France
1566,2021.58907,France,SouthAfrica - Gauteng
1567,2021.59455,France,Sweden
1568,2021.64934,France,SouthAfrica - Gauteng
1569,2021.58738,France,SouthAfrica - Gauteng
1570,2021.6594,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1571,2021.60068,SouthAfrica - Gauteng,France
1572,2021.60552,France,Martinique
1573,2021.58634,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1574,2021.53702,SouthAfrica - Gauteng,Eswatini
1575,2021.61921,Eswatini,SouthAfrica - KwaZulu-Natal
1576,2021.73428,SouthAfrica - KwaZulu-Natal,SouthAfrica - Gauteng
1577,2021.61373,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1578,2021.65757,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1579,2021.76168,SouthAfrica - EasternCape,SouthAfrica - Mpumalanga
1580,2021.9424999999999,SouthAfrica - Mpumalanga,SouthAfrica - KwaZulu-Natal
1581,2021.6438699999999,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1582,2021.58086,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1583,2021.76168,SouthAfrica - Gauteng,SouthAfrica - FreeState
1584,2021.54524,SouthAfrica - Gauteng,SouthAfrica - FreeState
1585,2021.6109999999999,SouthAfrica - FreeState,SouthAfrica - Gauteng
1586,2021.65757,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1587,2021.8000299999999,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1588,2021.62135,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1589,2021.5562,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1590,2021.69579,SouthAfrica - WesternCape,UnitedKingdom
1591,2021.81373,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
1592,2021.79729,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1593,2021.60277,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1594,2021.75893,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1595,2021.55838,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1596,2021.76442,SouthAfrica - KwaZulu-Natal,SouthAfrica - Mpumalanga
1597,2021.53316,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1598,2021.60004,SouthAfrica - Gauteng,SouthAfrica - nan
1599,2021.70963,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1600,2021.62196,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
1601,2021.5918199999999,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1602,2021.63936,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1603,2021.73976,SouthAfrica - Mpumalanga,SouthAfrica - WesternCape
1604,2021.58087,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1605,2021.61346,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1606,2021.7973,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1607,2021.6109999999999,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1608,2021.72059,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1609,2021.66948,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1610,2021.71785,SouthAfrica - KwaZulu-Natal,SouthAfrica - WesternCape
1611,2021.56085,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1612,2021.7671599999999,SouthAfrica - KwaZulu-Natal,SouthAfrica - FreeState
1613,2021.73703,SouthAfrica - KwaZulu-Natal,SouthAfrica - Mpumalanga
1614,2021.69193,SouthAfrica - KwaZulu-Natal,UnitedKingdom
1615,2021.85757,SouthAfrica - KwaZulu-Natal,SouthAfrica - EasternCape
1616,2021.5856099999999,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1617,2021.6767499999999,SouthAfrica - KwaZulu-Natal,SouthAfrica - WesternCape
1618,2021.75894,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1619,2021.6109999999999,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
1620,2021.61648,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1621,2021.59456,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1622,2021.76442,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1623,2021.72059,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1624,2021.60826,SouthAfrica - Gauteng,SouthAfrica - nan
1625,2021.64936,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1626,2021.76169,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
1627,2021.77812,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1628,2021.72608,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1629,2021.83567,SouthAfrica - Gauteng,Eswatini
1630,2021.73704,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1631,2021.76718,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1632,2021.74526,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1633,2021.60552,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1634,2021.8823,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
1635,2021.80277,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1636,2021.8000299999999,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1637,2021.49812,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1638,2021.82469,SouthAfrica - WesternCape,SouthAfrica - NorthernCape
1639,2021.68222,SouthAfrica - WesternCape,SouthAfrica - NorthernCape
1640,2021.80276,SouthAfrica - WesternCape,SouthAfrica - NorthernCape
1641,2021.75345,SouthAfrica - WesternCape,SouthAfrica - EasternCape
1642,2021.5726399999999,SouthAfrica - WesternCape,SouthAfrica - FreeState
1643,2021.63291,SouthAfrica - FreeState,SouthAfrica - NorthernCape
1644,2021.7014199999999,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1645,2021.64114,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1646,2021.60826,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1647,2021.62196,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1648,2021.5918199999999,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1649,2021.68976,SouthAfrica - Gauteng,SouthAfrica - FreeState
1650,2021.59257,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
1651,2021.72607,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1652,2021.52304,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1653,2021.47747,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1654,2021.6109999999999,SouthAfrica - EasternCape,SouthAfrica - Gauteng
1655,2021.5973,SouthAfrica - EasternCape,SouthAfrica - Gauteng
1656,2021.5918199999999,SouthAfrica - EasternCape,SouthAfrica - Limpopo
1657,2021.79456,SouthAfrica - EasternCape,SouthAfrica - Gauteng
1658,2021.77539,SouthAfrica - EasternCape,SouthAfrica - WesternCape
1659,2021.59183,SouthAfrica - EasternCape,SouthAfrica - Gauteng
1660,2021.59183,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1661,2021.59135,SouthAfrica - EasternCape,SouthAfrica - Gauteng
1662,2021.6164899999999,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1663,2021.7014199999999,SouthAfrica - EasternCape,SouthAfrica - WesternCape
1664,2021.7807599999999,SouthAfrica - EasternCape,SouthAfrica - Gauteng
1665,2021.85332,SouthAfrica - Gauteng,Botswana
1666,2021.6301799999999,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1667,2021.6301799999999,SouthAfrica - Gauteng,France
1668,2021.56991,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1669,2021.59825,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1670,2021.8658,SouthAfrica - KwaZulu-Natal,SouthAfrica - EasternCape
1671,2021.69046,SouthAfrica - KwaZulu-Natal,SouthAfrica - WesternCape
1672,2021.6301799999999,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1673,2021.6630599999999,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1674,2021.5936199999999,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1675,2021.62041,SouthAfrica - Gauteng,USA
1676,2021.60553,SouthAfrica - Gauteng,Bulgaria
1677,2021.58635,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1678,2021.66032,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1679,2021.6164899999999,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1680,2021.60279,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1681,2021.58361,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1682,2021.56443,SouthAfrica - Gauteng,SouthAfrica - nan
1683,2021.58853,SouthAfrica - Gauteng,SouthAfrica - FreeState
1684,2021.86031,SouthAfrica - FreeState,SouthAfrica - Gauteng
1685,2021.54799,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1686,2021.58909,SouthAfrica - KwaZulu-Natal,SouthAfrica - Gauteng
1687,2021.60552,SouthAfrica - Gauteng,SouthAfrica - FreeState
1688,2021.62196,SouthAfrica - Gauteng,SouthAfrica - FreeState
1689,2021.6062299999999,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1690,2021.72333,SouthAfrica - KwaZulu-Natal,Poland
1691,2021.79456,SouthAfrica - KwaZulu-Natal,SouthAfrica - Gauteng
1692,2021.87128,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
1693,2021.75895,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1694,2021.56293,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1695,2021.8383999999999,SouthAfrica - KwaZulu-Natal,SouthAfrica - Gauteng
1696,2021.79456,SouthAfrica - KwaZulu-Natal,SouthAfrica - Gauteng
1697,2021.64389,SouthAfrica - Gauteng,Lesotho
1698,2021.61011,SouthAfrica - Gauteng,France
1699,2021.67951,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1700,2021.64389,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1701,2021.74252,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1702,2021.59183,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1703,2021.6658,SouthAfrica - EasternCape,Eswatini
1704,2021.75896,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1705,2021.91238,SouthAfrica - Mpumalanga,SouthAfrica - Gauteng
1706,2021.76718,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1707,2021.85759,SouthAfrica - NorthWest,SouthAfrica - NorthernCape
1708,2021.7726599999999,SouthAfrica - Gauteng,USA
1709,2021.85485,USA,Israel
1710,2021.60827,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1711,2021.6164899999999,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1712,2021.55348,SouthAfrica - Gauteng,Mozambique
1713,2021.5943399999999,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1714,2021.81376,SouthAfrica - NorthWest,SouthAfrica - Gauteng
1715,2021.52699,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1716,2021.58911,SouthAfrica - EasternCape,SouthAfrica - Gauteng
1717,2021.58911,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1718,2021.7809,SouthAfrica - EasternCape,SouthAfrica - WesternCape
1719,2021.7589699999999,SouthAfrica - EasternCape,SouthAfrica - WesternCape
1720,2021.68225,SouthAfrica - EasternCape,SouthAfrica - NorthWest
1721,2021.66034,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1722,2021.9671799999999,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1723,2021.65211,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1724,2021.66033,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1725,2021.66307,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1726,2021.66307,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
1727,2021.66307,SouthAfrica - Gauteng,Eswatini
1728,2021.7397799999999,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1729,2021.6493699999999,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1730,2021.63524,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1731,2021.66307,SouthAfrica - Limpopo,SouthAfrica - Mpumalanga
1732,2021.62471,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1733,2021.748,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1734,2021.70143,SouthAfrica - Gauteng,UnitedKingdom
1735,2021.7260899999999,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1736,2021.66581,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
1737,2021.73009,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1738,2021.7617,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1739,2021.64115,SouthAfrica - Gauteng,SouthAfrica - FreeState
1740,2021.66307,SouthAfrica - Gauteng,Mozambique
1741,2021.52664,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1742,2021.71787,SouthAfrica - Limpopo,SouthAfrica - NorthWest
1743,2021.49605,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1744,2021.59329,SouthAfrica - NorthWest,SouthAfrica - Gauteng
1745,2021.8630799999999,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1746,2021.65211,SouthAfrica - NorthWest,SouthAfrica - Mpumalanga
1747,2021.73704,SouthAfrica - NorthWest,SouthAfrica - Limpopo
1748,2021.6357699999999,SouthAfrica - NorthWest,SouthAfrica - NorthernCape
1749,2021.7205999999999,SouthAfrica - NorthWest,SouthAfrica - Mpumalanga
1750,2021.85759,SouthAfrica - Mpumalanga,SouthAfrica - FreeState
1751,2021.83841,SouthAfrica - NorthWest,SouthAfrica - FreeState
1752,2021.5891,SouthAfrica - Gauteng,Mozambique
1753,2021.5644399999999,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1754,2021.78636,SouthAfrica - KwaZulu-Natal,SouthAfrica - Gauteng
1755,2021.69047,SouthAfrica - KwaZulu-Natal,SouthAfrica - FreeState
1756,2021.62653,SouthAfrica - Gauteng,UnitedKingdom
1757,2021.53036,SouthAfrica - Gauteng,Sweden
1758,2021.59184,Sweden,Israel
1759,2021.62198,Sweden,Norway
1760,2021.66754,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1761,2021.61924,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1762,2021.67129,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1763,2021.55348,SouthAfrica - Gauteng,Mauritius
1764,2021.58087,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1765,2021.59457,SouthAfrica - Gauteng,Singapore
1766,2021.63841,SouthAfrica - Gauteng,USA
1767,2021.84115,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1768,2021.73704,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1769,2021.64663,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1770,2021.64663,SouthAfrica - Limpopo,SouthAfrica - WesternCape
1771,2021.48128,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1772,2021.50837,SouthAfrica - NorthWest,SouthAfrica - Gauteng
1773,2021.66204,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1774,2021.9863599999999,SouthAfrica - WesternCape,SouthAfrica - EasternCape
1775,2021.5589,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
1776,2021.54113,SouthAfrica - NorthWest,SouthAfrica - Gauteng
1777,2021.5754,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1778,2021.73738,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
1779,2021.73157,SouthAfrica - NorthWest,SouthAfrica - Limpopo
1780,2021.57815,SouthAfrica - NorthWest,SouthAfrica - Gauteng
1781,2021.74682,SouthAfrica - NorthWest,SouthAfrica - Gauteng
1782,2021.79459,SouthAfrica - NorthWest,SouthAfrica - NorthernCape
1783,2021.60555,SouthAfrica - NorthWest,SouthAfrica - Limpopo
1784,2021.57541,SouthAfrica - NorthWest,SouthAfrica - WesternCape
1785,2021.6928,SouthAfrica - NorthWest,SouthAfrica - Mpumalanga
1786,2021.5644399999999,SouthAfrica - Gauteng,France
1787,2021.6877299999999,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1788,2021.77775,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1789,2021.56719,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1790,2021.76445,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1791,2021.66582,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1792,2021.60554,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1793,2021.8493799999999,SouthAfrica - KwaZulu-Natal,Denmark
1794,2021.85212,Denmark,Sweden
1795,2021.7589699999999,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1796,2021.64938,SouthAfrica - Gauteng,Benin
1797,2021.7397899999999,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
1798,2021.5507499999999,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1799,2021.7397899999999,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1800,2021.59117,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1801,2021.64725,SouthAfrica - Limpopo,SouthAfrica - WesternCape
1802,2021.72061,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1803,2021.64848,SouthAfrica - Gauteng,USA
1804,2022.0247299999999,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1805,2021.73706,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1806,2022.04938,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1807,2021.83702,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1808,2022.33432,SouthAfrica - KwaZulu-Natal,SouthAfrica - EPI_ISL_18876176
1809,2022.3398,SouthAfrica - KwaZulu-Natal,SouthAfrica - EPI_ISL_18876174
1810,2022.41103,SouthAfrica - KwaZulu-Natal,SouthAfrica - EPI_ISL_18876167
1811,2021.64389,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1812,2021.4114399999999,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1813,2021.6301899999999,SouthAfrica - Limpopo,BosniaandHerzegovina
1814,2021.60827,SouthAfrica - Limpopo,SouthAfrica - NorthWest
1815,2021.69176,SouthAfrica - Limpopo,SouthAfrica - Gauteng
1816,2021.66307,SouthAfrica - Limpopo,SouthAfrica - Gauteng
1817,2021.65191,SouthAfrica - Limpopo,SouthAfrica - FreeState
1818,2021.64936,SouthAfrica - Limpopo,SouthAfrica - NorthernCape
1819,2021.73155,SouthAfrica - Limpopo,UnitedKingdom
1820,2021.73748,SouthAfrica - Limpopo,SouthAfrica - NorthernCape
1821,2021.58909,SouthAfrica - Gauteng,Mozambique
1822,2021.60828,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1823,2021.685,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1824,2021.53431,SouthAfrica - Gauteng,Eswatini
1825,2021.6231599999999,Eswatini,SouthAfrica - NorthernCape
1826,2021.66856,SouthAfrica - NorthernCape,SouthAfrica - FreeState
1827,2021.7009699999999,Eswatini,SouthAfrica - Gauteng
1828,2021.7205999999999,SouthAfrica - Gauteng,Germany
1829,2021.80279,Germany,SouthAfrica - KwaZulu-Natal
1830,2021.6302,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1831,2021.64938,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1832,2021.68499,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1833,2021.66034,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1834,2021.7479799999999,SouthAfrica - Gauteng,SouthAfrica - FreeState
1835,2021.63508,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1836,2021.72883,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1837,2021.68774,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1838,2021.82746,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1839,2021.6356799999999,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1840,2021.56171,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1841,2021.6439,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1842,2021.44434,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1843,2021.5963,SouthAfrica - WesternCape,SouthAfrica - Gauteng
1844,2021.62473,SouthAfrica - WesternCape,USA
1845,2021.6219899999999,SouthAfrica - WesternCape,SouthAfrica - Mpumalanga
1846,2021.66856,SouthAfrica - WesternCape,SouthAfrica - KwaZulu-Natal
1847,2021.55624,SouthAfrica - WesternCape,SouthAfrica - EasternCape
1848,2021.63569,SouthAfrica - WesternCape,SouthAfrica - Gauteng
1849,2021.71788,SouthAfrica - WesternCape,USA
1850,2021.61103,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1851,2021.7260999999999,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1852,2021.6411699999999,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1853,2021.69048,SouthAfrica - Gauteng,SouthAfrica - FreeState
1854,2021.57152,SouthAfrica - Gauteng,SouthAfrica - nan
1855,2021.62747,SouthAfrica - nan,Norway
1856,2021.65213,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
1857,2022.00829,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1858,2021.75898,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
1859,2021.5370599999999,SouthAfrica - Gauteng,China
1860,2021.5535,SouthAfrica - Gauteng,SouthAfrica - NorthWest
